restaurant_name,restaurant_url,menu_name,menu_type,section,name,description,price
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,SANGIOVESE,"CAPARZO, Brunello di Montalcino, ""Vigna La Casa"", Italy, Tuscany, 2018","loads of sweet blue and black fruits with notes of savory spice and a bit of graphite...black cherries and crushed stones...full bodied with very ripe and tannins like a linebacker, finishing with a black cherry flourish kissed by cocoa nib. (96JS/95WS/94VM/93WA)",$140
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,SANGIOVESE,"COL D'ORCIA, Brunello di Montalcino, Nastagio Riserva, Italy, Tuscany, 2018","exquisite and luxurious...acidity that is as bright as the north star with a cavalcade of aromas of ripe, dark black raspberry fruit. citrus, spice and mediterranean herbs...the finish lasts for minutes with flavors of figs, macerated strawberries and dark chocolate...GORGEOUS. (96JD/94WE/93JS/92VM)",$135
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,SUPER TUSCANS,"PIAGGIA, Carmignano, ""II Sasso"", Italy, Tuscany, 2022","a blend of 70% sangiovese, along with cabernet sauvignon, as is typical of the region.....a super tuscan wine of extreme affordability...quite complex on the nose with aromas reminiscent of a walk in the woods on an autumn evening...notes of currants and blackberries beguile... (94VM)",$70
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,SUPER TUSCANS,"TENUTA SETTE CIELE, Toscana ""YANTRA"", Italy, Tuscany, 2022",an aromatic blend of cabernet sauvignon and merlot...black cherries and grilled mediterranean herbs...medium to full bodied on the palate with a pleasantly fruit filled finish. (91JS),$75
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,SUPER TUSCANS,"AVIGNONESI, Toscana IGT Merlot, ""Desiderio"", Italy, Tuscany, 2020","my favorite merlot from italy...smooth and ripe with explosive aromatics of cherry, plum and black tea...organic, sustainable and biodynamic...finishes with silky tannins and noted of spice...an incredibly well structured tuscan merlot. (92VM)",$100
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,SUPER TUSCANS,"AIA VECCHIA, Bolgheri Rosso Superiore, ""Sor Ugo"", Italy, Tuscany, 2020","a blend of cabernet sauvignon, merlot, cabernet franc and petit verdot, this is a beautiful baby super tuscan from the bolgheri region.. succulent and rich, with black cherry, baking spice and a touch of mint..finishes with verve and richness..it's just beautiful. (94VM)",$85
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,SUPER TUSCANS,"LUIANO, Colorino, ""LUI"", Italy, Tuscany, 2022","a cavalcade of aromas including fresh cherry, rose blossom, espresso and a hint of white pepper...full-bodied and complex, finishing with a savory edge complemented by notes of bitter chocolate...a blend of cabernet sauvignon, colorino and merlot. (94WE)",$90
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,SUPER TUSCANS,"ANTINORI, GUADO AL TASSO CONT'UGO, Toscana IGT, Italy, Tuscany, 2022","antinori is a centuries old family whose name is synonymous with the best of tuscany...this bottle is crafted entirely from merlot and features gobs of fruit and spice on the nose and palate...blackberries, amarena cherries, a kiss of oak...excellent weight and a long finish. (94WS)",$130
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,SUPER TUSCANS,"MARCHESI ANTINORI, ""Tignanello"" IGT, Super Tuscan, 2021",this wine was one to put the super tuscan category on the worldwide vinous map..sangiovese with cabernet sauvignon and cabernet franc..ripe red fruits and licorice..cassis from the cabernet contribution..smooth and endlessly fascinating...we love our TIG around here and this vintage is one of the best ever. (98WA/98VM/97WS #3 WS TOP 100),$270
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,SUPER TUSCANS,"TENUTA DELL'ORNELLAIA, ""Le Serre Nuove"", Super Tuscan, 2022","this bottle is always such a joy to sip and this vintage is no exception..very plush with blackberry pie, black cherry and roasted plums..this is a luscious and slightly more modern interpretation, and it's a stunner..merlot, cabernet sauvignon, cabernet franc and petit verdot. (95JS/95WE/94WA/93WS)",$150
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,SUPER TUSCANS,"TENUTA SAN GUIDO, SASSICAIA, Super Tuscan, Italy, Tuscany, 2020","the O.G. of the super tuscan category...predominantly cabernet sauvignon with the balance cabernet franc, this is a classic sassicaia...very perfumed on the nose with deep, dark black fruits, notes of grilled mediterranean herbs, pine and blackberry preserves...it is a dazzling bottle. (97JS/97WS/97DC/97VM/96WA)",$500
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,NEBBIOLO,"PODERE ALDO CONTERNO, “QUARTETTO” Nebbiolo Blend, Italy, Piedmont, 2021","a very unique wine, as piedmont tends to lean toward singular varietals...this one is a blend of nebbiolo, pinot noir, merlot and syrah and is absolutely wonderful...i applaud this venerable winemaker for creating this completely unique yet thoroughly piemontese offering. (92WS)",$90
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,NEBBIOLO,"AZELIA, Langhe Nebbiolo, Italy, Piedmont, 2022","literally baby barolo, as the grapes come from azelia's barolo vineyards...this nebbiolo displays such purity and brightness on the nose and palate..wild roses, so typical of the varietal, are there in spades and the finish is luminous..zesty acidity and fully ripe tannins on display. (91DC)",$60
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,NEBBIOLO,"G.D. VAJRA, Barolo, ""Albe"", Italy, Piedmont, 2020","enticingly floral and extremely fragrant..notes of rose petals, indicative of the varietal, pure and extremely elegant with wild strawberry and herbal notes of eucalyptus and mint..incredibly balanced, sleek and sexy..built for bolo and beef. (#9 TOP 100 94WS/94WE/94WA/93JS)",$75
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,NEBBIOLO,"FONTANAFREDDA, Barolo del Commune di Serralunga d'Alba, Italy, Piedmont, 2019","barolos from this region are characterized by great structure and power...rose scented cherry and licorice whip on the nose with fairly stiff tannins and a finish of spice, tar and black cherry. (93WS/91WE/91JS)",$120
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,NEBBIOLO,"ELVIO COGNO, Barbaresco, Bordini, Italy, Piedmont, 2019","if a bowl full of ripe cherries married a bottle of the finest balsamic vinegar, their offspring may very well have the aroma of this bottle..it evolves in the glass, offering more earthy notes and subtle ginger and mocha tones..fine and persistent with a long and silky smooth finish. (96WE/94JS/93WA/93WS/93VM)",$125
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,NEBBIOLO,"SERIO E BATISTA BORGOGNO, Barolo Cannubi ""Truffle Hunters"", Italy, Piedmont, 2018","a savory and spicy interpretation from one of the most celebrated cru sites in piedmont..super concentrated fruit with gobs of smoky cherry, mint, blood orange and earth...medium in body but loads of grippy tannins..an amazing, savory finish, lasting for minutes. (94DC/93WA/93VM)",$100
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,NEBBIOLO,"MARZIANO ABBONA, Barolo Ravera DOCG, Italy, Piedmont, 2018","an intense garnet red and a study in the ravera cru...textbook rose petal, tar, and cherry eau de vie on the nose...finishes with opulence, intense tannins with a whiff of spice on the close...each abbona label features various species of birds found on the estate's vineyards.",$125
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,NEBBIOLO,"LUIGI BAUDANA, Barolo, Cerretta, Italy, Piedmont, 2018","one of the most limited production in barolo and certified organic...winemaking is in the BEST hands, as the property is farmed by the venerable vajra family...it is firm and linear, taut and chiseled like a gymnast but with all the bells and whistles that you expect of a barolo of this caliber...great stuff. (95/W&S/94WA/93WS/92JS)",$170
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,ROCK STAR ITALIAN REDS,"VIBERTI, Barbera d'Alba, ""LA GEMELLA"", Italy, Piedmont, 2022","a generous core of blackberry and boysenberry fruits...firmly structured, juicy and medium-bodied with a fresh finish that speaks of spiced cherries...delish. (TOP 100 WS/91WS/91JS)",$50
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,ROCK STAR ITALIAN REDS,"MASCIARELLI, MARINA CVETIC, Montepulciano d'Abruzzo Riserva, Italy, Abruzzo, 2020","tremendous quality here from one of the most iconic producers in the abruzzo region..crushed blackberries, citrus preserves and darkest forest fruits..medium to full bodied with medium, mouth coating tannins and a rich and fruit filled finish. (93VM)",$70
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,ROCK STAR ITALIAN REDS,"FEUDO MACCARI, Nero d'Avola, ""SAIA"", 2021","if there is a more delicious expression of this grape, we have yet to find it...perhaps the perfect pizza wine, this wine is gorgeous in its rusticity..we count it as one of our favorite nero d'avolas. (90VM)",$85
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,ROCK STAR ITALIAN REDS,"ANTINORI TENUTE BOCCA DI LUPO, Aglianico DOC Castel del Monte, Italy, Puglia, 2020","from the famed antinori family holdings in puglia...it is everything a great aglianico should be...notes of menthol and wild herbs, crushed blueberries and notes of campfire...intense, complex and full bodied, finishing with a flourish of blackberry compote, licorice and spice...grippy tannins make this a wine for the heartiest of fare. (94VM/93WS)",$75
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,ROCK STAR ITALIAN REDS,"BENANTI, Etna Rosso Nerello Mascalese Contrada Calderara Sottana, Italy, Sicily, 2022","a complex etna rosso with a medium to full body...the fruit for this wine comes from the north side of mt. etna and, as such, offers plenty of aromatics such as crushed stone, minerals, darkest red and black fruits with notes of blood orange and herbs arriving on the finish...polished, taut and spice driven. (94WA/94JS/94VM/93WS)",$120
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,ROCK STAR ITALIAN REDS,"FEUDO MONTONI, Nero d'Avola, ""VRUCARA"", Prephylloxera, Italy, Sicily, 2018","the top wine of this storied estate, certified organic and filled with notes of balsamic, tobacco leaf, eucalyptus and a touch of licorice whip...texturally gorgeous with a finish that lasts as long as it takes you to beg for another sip. (93WA)",$135
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,ROCK STAR ITALIAN REDS,"ABBAZIA DI NOVACELLA, Pinot Nero, Italy, Süditrol-Alto Adige, 2023","practicing organic farming, this is one of the most prestigious wineries in the area...this is a pretty and graceful wine with a nose full of rose petals, fresh strawberries and cherry...it is light on its feet and bright as a star and finishes with light and slightly chalky tannins...it is stunning. (91JS)",$65
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,AMARONE (CONTINUED ON FOLLOWING PAGE),"TOMMASI, Amarone della Valpolicella Classico, Italy, Veneto, 2020","rich and luscious..notes of dried figs and plums..blackberries and cocoa..a little hint of espresso bean..medium to full bodied..if ever there was a wine that one could describe as opulent, this would be it..one of the preeminent producers in the veneto. (93JS/92VM/91WS/91WA)",$120
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,AMARONE (CONTINUED ON FOLLOWING PAGE),"ZENATO, Amarone della Valpolicella Classico, Italy, Veneto, 2019","this is a stunningly delicious amarone and one of my new favorite finds...if you can imagine the richest of cherries, clothed in a velvet smoking jacket of finest chocolate and kissed by a spice box, you can almost taste this wine before even putting it to your lips...rich and generous with one of the longest finishes i have tasted in an amarone...it's superb stuff. (95WS/93JS)",$130
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"CESARI, Amarone della Valpolicella Classico, Italy, Veneto, 2019","big red..and, in fact this bottle may remind you of just that..loaded with cinnamon spice, super ripe dark forest fruits..in fact, it evokes sensory images of a stroll in a deep, dark forest..medium to full bodied with all that sumptuous fruit that is amarone's calling card. (91WE)",$90
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"ALLEGRINI, Amarone della Valpolicella Classico, Italy, Veneto, 2019","ripe, smooth and concentrated.. loads of plum and spice aromas with a licorice and black cherry core that is impossible to resist..full bodied, lush and round with a mineral driven finish, featuring dark cocoa nib and fig...powerful and awesome. (95WE/95VM/94JS/92WS)",$150
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"MASI, Amarone della Valpolicella, Costasera Riserva, Italy, Veneto, 2019","long revered as pioneers in the industry, the masi name is basically synonymous with amarone...aromas of fig and wild blueberry on the nose...it is both savory and filled with unctuous fruit flavors...chewy tannins and a lovely herbal note on the close.(94WE/93WS)",$140
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"ZEPHYR WELLS, Pinot Noir, ""La Carbonique"", Oregon, Willamette Valley, 2024",it is very rare that i taste a pinot noir that is so delightfully different than any other that i have tasted but this one is it...it has an astonishing nose filled with bright cherry lifesaver and cola...notes of cranberry and cinnamon stick will have you dreaming of your holiday table...tart and savory at once with a juicy mouthfeel and an ideal match for food...a favorite new find!,$15/50
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"ERNEST CELLARS, Pinot Noir, Sonoma Coast, 2023","this is a stunning vino and a stunning value...smooth as silk...resplendent with cherry, ripe raspberry and freshly cut herbs from the garden positively glow in this wine...balanced on a fine high wire of tension and acidity....it's just gorgeous. (94WE/93JS/93JD/92VM)",$70
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"ELK COVE, Pinot Noir ""La Bohème"", Oregon, Willamette Valley, Yamhill-Carlton, 2022","quite fragrant on the nose, offering copious aromas of rose petal, red raspberry and forest floor...warm baking spices add to the fleshy finish...light to medium bodied with refined tannins and a long, rose perfumed finish. (94WS/92WA)",$120
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"SEAN MINOR THE INVITED SERIES, Pinot Noir, Sangiacamo Roberts Road, California, Sonoma Coast, 2023","what a fabulous pinot for your holiday table...nuances of fresh cranberry, wild blueberries and slightly scorched earth...delicate and perfectly balanced. (94TP/91WE)",$100
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"KISTLER, Pinot Noir, California, Russian River Valley, 2023","if grace kelly were a bottle of wine, this would be the wine...feminine, elegant and the epitome of graceful...only free run juice is used to preserve that beautiful, pale raspberry hue...you might not be able to pry it out of my hands...but, you should definitely TRY.",$150
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"PENNER-ASH, Pinot Noir, Oregon, Willamette Valley, 2022","fresh and lively expression of pinot noir from venerable winemaker lynn penner-ash..alive with red cherries, a bit of tart cranberry and red raspberry seed..earthy accents add complexity and the finish is silken with juicy tannins. (94WS)",$130
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"ANTIQUUM FARM, Pinot Noir, Oregon, Willamette Valley, 2022",organic and sustainable and the very definition of elegant...sourced from the very highest elevations leading to a stunning and ethereal pinot noir...gorgeous floral notes coupled with bright cherry fruit and crushed rock...a new discovery for me and a thrilling one.,$75
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"BIG TABLE FARM, Pinot Noir, Oregon, Willamette Valley, 2023","checks every box from a willamette valley pinot noir...bright fruit, notes of savory spice and notes of raspberry rooibos tea...it is unfined and unfiltered, allowing the true nature of the grape to shine through...the portly porcines pictured on the label are part of the farm's residents and are named laverne and shirley! ""Schlemiel! Schlimazel! Hasenpfeffer Incorporated!"" (93JS/93WS)",$125
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"KEN WRIGHT, Pinot Noir, Guadalupe Vineyard, Oregon, Willamette Valley, 2021","expressive and graceful, with notes of pure raspberry and field flowers..elegant finish that is kissed with a touch of spice..there is an underlying note of smoke and spice that is just captivating..beautiful blue toned fruits round out the gorgeous finish. (92WE)",$125
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"DUMOL, Pinot Noir, Macintyre Estate Vineyard, California, Sonoma Coast, 2022","tasted recently at a dumol luncheon, this was a standout for me...floral and feminine with raspberry seed bergamot and bright red fruits...it is just what pinot should be...precise, focused and energetic, finishing with a flourish of woodland herbs and gorgeous acidity. (97JS/94WA)",$175
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"PETER MICHAEL, Pinot Noir, ""Le Caprice"", California, Sonoma, Fort Ross-Seaview, 2019","i'm often asked what my favorite pinot noir is..sort of like asking which is my favorite thoroughbred..but this may just be THE ONE..impossibly fragrant with wild raspberry, violet, rose petal, kirsch...a mouthfeel like the finest silk..medium to full bodied with a finish that lasts for minutes..an amazing bottle from a true legend. (96-97WA/97JS)",$225
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"DAOU, The Bodyguard Red Blend, California, Paso Robles, 2021","this is a rich, tooth staining red in the best way...aromas of charred walnuts, cassis, chocolate covered cherries and red plums...a savory palate with spice and a note of espresso bean...a blend of petit verdot and petite sirah. (93WE)",$80
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"SEGHESIO FAMILY VINEYARDS, Zinfandel, ""Angela's Table"", California, Sonoma, 2023","this bottle is just an absolute treat...loads of blackberry, plum, and black raspberry compote with vanilla scented spice...bold, rich and unabashedly zinful.",$60
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"ROBERT BIALE, Zinfandel ""Black Chicken"", California, Napa Valley, 2023","this is my very favorite napa valley zin...spiced sugarplums, black cherries and savory grilled herbs are all present on the nose and palate...medium to full bodied with a generous core of fruit and persistent acidity to keep it fresh and fun. (94WE/93JS/93WS/92WA)",$100
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"ROMBAUER, Zinfandel, California, 2022","smooth, luscious and pure california in spirit and spunk..loaded with notes of vanilla, christmas baking spices, plums and ripe raspberries..finishing with a flourish of dark cocoa, soft tannins and a creamy, lip smacking finish..delicious. (91WE/90JD)",$75
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"BUENA VISTA WINERY, ""THE SHERIFF""","Red Blend, California, Sonoma, 2022 • founded in 1857, buena vista winery produces a wide range of world class wines...this wine pays homage to founder, agoston haraszthy, one of california's first elected sheriffs...it is a bold and big blend of petite sirah, cabernet sauvignon, syrah and grenache and features opulent red and black fruits on the nose and palate...medium to full bodied and finishes with dark cocoa nib and a big bowlful of fruit....there's a new sheriff in town and he means business.",$100
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"K VINTNERS, Syrah, ""MOTOR CITY KITTY""","Washington State, Columbia Valley, 2020 • serious and intense syrah from a master of this grape in washington...aromas of chocolate, blackberry, amarena cherry and spice...full bodied and firm. (98JS/95+WA/96VM)",$115
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"ORIN SWIFT, 8 Years In The Desert","Red Blend, California, 2022 • can you ever be too rich? this bottle begs the question...your senses will absolutely delight in the rich blackberry and wild blueberry fruits...rich, rich, round tannins and a finish kissed by cocoa and spice...for fans of GOBSMACKING zinfandel based blends, this one's for you.",$100
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"ORIN SWIFT, ""Abstract""","Red Blend, California, St. Helena, 2022 • if you don't think that wine can have umami character...taste this and have your mind changed...a bland of grenache, syrah and petite sirah, it oozes aromas of blackberry, plum, black pepper and forest floor, finishing with a flourish of balsamic and sweet oak notes. (91WS)",$90
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"ORIN SWIFT, ""You Had Me at Hell No""","Advice from John, Merlot, California, 2023 • leave it to orin swift to craft a merlot that we ALL love...aromatics of freshly baked blackberry pie and dark plum with a beautiful floral lift...savory notes on the palate and a long finish that speaks of espresso bean and blackberry patch.",$70
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"ORIN SWIFT, Proprietary Red, ""Papillon""","California, Napa Valley, 2022 • an homage to the famed left bank blends of bordeaux..cabernet sauvignon based with all 5 traditional varietals in play..powerful and seductive aromas of graphite, cassis..uber ripe dark fruits envelop your palate with a flourish..a hint of mint on the finish. (94WA)",$135
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"BLUE ROCK VINEYARDS, Baby Blue","Red Blend, California, Sonoma, 2021 • i am often asked what we sip at home...you know, just on a let's grill some burgers kind of evening...this is often the answer to that question...primarily cabernet sauvignon but pays homage to bordeaux incorporating all 5 classic bordeaux varietals in the blend...it just checks all the boxes and we hope you love it as much as we do. (92WE/90JS)",$19/70
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"POSTMARK BY DUCKHORN, Cabernet Sauvignon","California, Paso Robles, 2022 • paso robles cabs have legions of fans...this example is proof positive of the allure of paso...rich and generous with a palate full of boysenberry, plum and black raspberry jam...a touch of vanilla scented spice on the finish adds to the appeal of this voluptuous vamp. (93JS)",$15/50
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"TREFETHEN FAMILY, ESCHOL","Estate Red, California, Napa, Oak Knoll District, 2022 • a stunning and fitting homage to bordeaux, incorporating all 5 traditional varietals...bold and fruit forward on approach with black fruits and dark cherries...medium to full bodied and fresh during flight...seamless and ripe tannins with balanced acidity on the landing. (cool label too!)",$55
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"BARNETT, Cabernet Sauvignon, California, Napa, Spring Mountain, Rattlesnake Vyd., 2022","perched above st. helena lies the idyllic spring mountain district, my favorite appellation for napa cabernet, as the combination of altitude and terroir creates magical wines...ripe, rich and concentrated, this wine has every textbook descriptor in spades, finishes with polished tannins and a mouth full of dark cocoa and black cherry. (96WA)",$325
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"LA JOTA, Cabernet Sauvignon, California, Napa Valley, Howell Mountain, 2018","an absolute stunner..the la jota cab is a perennial favorite bottle..loads of cassis, black cherry, plum and savory notes of underbrush and herbs on the nose..full bodied and full throttle on the palate, with a finish that seems to have no end..one of the best of the vintage,.splurge-worthy. (97WA/94WE/96JS/94WS)",$300
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"DRY CREEK VINEYARD, Meritage ""The Mariner"", California, Sonoma, Dry Creek Valley, 2021","a true meritage wine, paying homage to all 5 traditional bordeaux varietals...cabernet sauvignon is dominant with merlot, petit verdot, cabernet franc and malbec playing supporting roles in the blend...full bodied with notes of tobacco, leather and black currant...firm tannins and fresh acidity...organic and sustainable. (91JD)",$90
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"TREFETHEN FAMILY, ""DRAGON'S TOOTH"", California, Napa Valley, Oak Knoll, 2021","a blend of primarily malbec with splashes of petit verdot and cabernet sauvignon..ripe aromas and flavors of black cherry, blackberry, mocha, sassafras and fig..medium to full bodied and a long and luxurious finish..outstanding. (97DC/93JS/90WS)",$125
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"SHAFER, Cabernet Sauvignon Hillside Select, California, Napa Valley, Stags Leap, 2018","a rare opportunity to spoil yourself with a pedigreed bottle that is very limited in availability...one of the best expressions of cabernet sauvignon in the world today...full bodied with notes of crème de cassis, blackberries, pencil shavings and black cherry...finishing with an energy and focus that is irresistible and some may say perfection. (100JD/99JS/98WA/98VM/95WS)",$500
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"TREFETHEN FAMILY, ""HALO"", Cabernet Sauvignon, California, Napa Valley, 2018","a wine most rare, this is the most beloved and limited of all the trefethen offerings...aromas of ripest raspberry with alluring notes of pepper, baking spices, plum and tobacco...finishes with a flourish of mature and well integrated tannins and is a powerhouse bottle and a force to be reckoned with...if you feel the same, this is the bottle to beguile yourself with. (95CG)",$450
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"SPRING VALLEY VINEYARDS, Cabernet Sauvignon, ""DERBY"", Washington State, Walla Walla Valley, 2019","100% cabernet sauvignon and 100% estate grown fruit...vibrant and refined on the palate with layers upon layers of black cherry, dark plum and a box of warm spices...finishes with notes of balsam and blackberry preserves. (92WS)",$120
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"SPOTTSWOODE, Cabernet Sauvignon, California, Napa Valley, St. Helena, 2014","like a thoroughbred, this wine has a power that is also graceful, elegant and equipped with legs to run ALL DAY..crushed rocks, winter potpourri, red currants, dried plums, very firm tannins and a persistent acidity. (98WA/98WE/96JS)",$300
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"HEDGES FAMILY ESTATE, Cabernet Sauvignon, Washington State, Red Mountain, 2021","demeter certified biodynamically grown grapes and sourced from 100% estate fruit...ripest red cherry, mocha and vanilla-tinged blackberry on the nose..full, sexy and lush and from one of the best producers in washington..finishes with a flourish of cassis, flamed orange zest and cocoa..we are huge fans of washington state cabs and this is one of our faves. (92JS/93JD)",$85
Taverna Novo,https://www.tavernanovo.com/,Wine and Beer Offerings,Wine and Beer,Wine,"POST PARADE, Cabernet Sauvignon, ""Stretch Drive"", California, Napa Valley, 2018","this limited bottling is not only spectacular to sip, it's also got a name that we just couldn't resist..this is a bright and boisterous bottle, much like many of our favorite thoroughbreds..ripe, red berry fruits with notes of baking spice and a floral lift..it's a wine worthy of the winner's circle. (93WS/93JD/92VM)",$140
