restaurant_name,restaurant_url,section,name,description,price
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Cabernet Sauvignon / Cabernet Blends,216Gagnon-Kennedy Napa Valley Cuvee,"2021, California",$215
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Cabernet Sauvignon / Cabernet Blends,526Behrens Family Winery,"“Labor of Love, ” St. Helena, 2017, Napa, Ca.",$240
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Cabernet Sauvignon / Cabernet Blends,503Forman Estate Bottled Cabernet Sauvignon,"Napa Valley, 2018, California",$290
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Cabernet Sauvignon / Cabernet Blends,320Spottswoode Family Estate Cabernet Sauvignon,"St. Helena, 2020, Napa",$375
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Cabernet Sauvignon / Cabernet Blends,599Shafer Hillside Select,"Stags Leap District, 2018, Napa Valley, Ca.",$500
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Cabernet Sauvignon / Cabernet Blends,404Januik Cabernet Sauvignon,"Columbia Valley, 2020, Washington",$69
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Cabernet Sauvignon / Cabernet Blends,507Woodward Canyon Artist Series Cabernet Sauvignon,"2021, Washington",$99
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Cabernet Sauvignon / Cabernet Blends,459Roto Cabernet Sauvignon,"Maule Valley, 2021, Chile",$55
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,210Ridge Vineyards Three Valleys,"Sonoma County, 2021, California",$78
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,422Scar of the Sea Alicante Bouchet,"Cucamonga Valley, 2021, California",$69
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,444B Wise Vineyards Wisdom,"Moon Mtn., Sonoma, 2019, California",$85
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,430Barnett Vineyards Spring Mountain Merlot,"Napa, 2021, California",$115
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,312Marengo Dolcetto D’Alba,"DOC, Piedmont, 2021, Italy",$55
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,456Cantele Salice Salentino,"DOC, Negroamaro, 2018, Italy",$60
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,438Graci Etna Rosso,"2022, Sicily",$69
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,512Feudi del Pisciotto Cerasuolo di Vittoria,"DOCG, 2021, Sicily",$70
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,443Podere Ruggeri Corsini Barbera d’ Alba,"2020, Italy",$72
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,445Cune Rioja Crianza,"2019, Spain",$50
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,510Bodegas Contador “Predicador.” Rioja,"2014, Spain",$70
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,463Marques de Caceres Grand Riserva Rioja,"2015, Spain",$120
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,212Alto Horizonte ‘Altitud’ Garnacha,"2019, Spain",$75
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,513Muga El Anden de la Estacion Rioja,"2022, Spain",$60
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,315Cayuse Impulsivo,"En Chambertin Vineyards, Walla Walla, 2019, Washington",$225
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,416Vigneti A Prua Rossese,"DOC, Liguria, 2023, Italy",$65
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,222Barone Cornacchia Montepulciano D’abruzzo,"Poggio Varano 2021, Italy",$72
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,502Passi di Orma Bolgheri,"Tuscany, 2018, Italy",$78
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,and Merlot,"2022, Bolgheri, Italy",$95
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,420Bertinga Toscana Rosso,"Sangiovese/Merlot, Gaiole in Chianti, 2016, Italy",$108
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,219Grattamacco Bolgheri Superiore,"2019, Tuscany",$190
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,225Fonte do Ouro Dao,"Reserva, 2018, Portugal",$65
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,414Catena Vista Flores Malbec,"Mendoza, 2022, Argentina",$55
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,447Diamandes de Uco Gran Reserva,"Malbec/Cabernet, 2019, Argentina",$90
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Interesting Reds from Around the World,305Yangarra High Sands Grenache,"McLaren Vale, 2017, Australia",$145
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Bordeaux,509Echo de Lynch Bages,"Pauillac, 2017, Bordeauz",$115
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Bordeaux,307Chateau Monbousquet Saint-Emilion Grand Cru,"2016, Bordeaux",$160
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Large Format,358Adaptation,"by PlumpJack, Cabernet Sauvignon, Napa Valley, 2018, Ca.",$350
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Large Format,359Austin Hope Cabernet Sauvignon,"1.5L, Paso Robles, 2019",$240
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Large Format,361Groth Cabernet Sauvignon,"Oakville, 2017, Napa Valley",$345
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Large Format,360Chateau Thivin Cote de Brouilly,"Beaujolais, 1.5L, 2019, France",$175
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Syrah / Shiraz and Blends,527IXSIR Grande Reserve,"Syrah/Cabernet, Batroun District, 2017, Lebanon",$79
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Syrah / Shiraz and Blends,304Hyde & DeVillaine Syrah,"Napa Valley, 2016, California",$145
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Syrah / Shiraz and Blends,211Force Majeure Syrah,"Red Mtn., 2015, Washington",$115
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Syrah / Shiraz and Blends,220Domaine du Vieux Telegraphe Chateauneuf-du-Pape Telegramme 2021,Fr.,$99
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Syrah / Shiraz and Blends,467Domaine dl la Solitude Chateauneuf-du-Pape,"Famille Lancon Barberini, Fr.",$135
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Syrah / Shiraz and Blends,514Penfolds Grange,"2017, South Australia",$950
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Zinfandel / Zinfandel Blends,400Scar of the Sea Zinfandel,"Lopez Vineyard, Cucamonga Valley, 2022, Ca.",$80
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Zinfandel / Zinfandel Blends,405Martinelli Zinfandel,"Giuseppe & Luisa, RRV, Sonoma, 2021, Ca.",$89
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Zinfandel / Zinfandel Blends,505Ridge Zinfandel,"Pagani Ranch, Sonoma Valley, 2021, California",$95
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Zinfandel / Zinfandel Blends,436Ridge Zinfandel,"Lytton Springs, Sonoma County, 2021, California",$95
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Zinfandel / Zinfandel Blends,464Robert Biale Zinfandel,"Black Chicken, Napa Valley, 2022, California",$99
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Zinfandel / Zinfandel Blends,201A. Rafanelli Zinfandel,"Dry Creek Valley, Sonoma, 2022, California",$105
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Half Bottles – White,727MacRostie Chardonnay,"Sonoma Coast, 2014, California",$25
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Half Bottles – White,728Fournier Pere et Fils Sancerre,"Les Belles Vignes, 2018, France",$30
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Half Bottles – White,729Rombauer Vineyards Chardonnay,"Carneros, 2016, California",$40
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Half Bottles – Red,704Adelsheim Vineyard,"Chehalem Vineyard Pinot Noir, 2016, Oregon",$40
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Half Bottles – Red,701Grgich Cabernet Sauvignon,"Napa, 2018, California",$64
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Half Bottles – Red,702Frog’s Leap Estate Grown Cabernet Sauvignon,"Napa Valley, 2019, Ca.",$55
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Half Bottles – Red,703Trefethen Oak Knoll District Cabernet Sauvignon,"2020, California",$50
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Half Bottles – Red,705Cliff Lede SLD Cabernet Sauvignon,"Napa Valley, 2019, California",$65
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Half Bottles – Red,706Blackbird Vineyards Arise,"Red Blend, Napa Valley, 2019, California",$60
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Half Bottles – Red,707Zenato Amarone della Valpolicella,"2018, Italy",$50
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Half Bottles – Red,708Altesino Brunello di Montalcino,"Tuscany, 2018, Italy",$65
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Ports & Sherries,Cockburn Ten Year Tawny,,$8
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Ports & Sherries,Dry Sack,,$8
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Ports & Sherries,Sandeman Founder’s Reserve,,$8
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Ports & Sherries,Harvey’s Bristol Cream,,$7
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Ports & Sherries,Taylor Fladgate Ten Year Tawny,,$10
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Specialty Coffees,Irish,Michael Collins Irish Whiskey,$10
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Specialty Coffees,Mexican,Kahlua,$10
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Specialty Coffees,Italian,Sambuca Romana,$10
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Specialty Coffees,The Coffey Coffee,Remy VS & Kahlua,$10
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Specialty Coffees,Wishing Well Coffee,"Bailey’s, Kahlua, Frangelico",$10
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Single Malts,Balvenie Doublewood,,$12
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Single Malts,Glenfiddich,,$12
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Single Malts,Macallan,,$12
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Single Malts,Glenlivet,,$18
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Single Malts,Springbank,,$10
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Single Malts,Lagavulin,,$16
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Single Malts,The Laddie,,$10
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Single Malts,The Laddie,,$10
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Single Malts,Highland Park,,$12
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Single Malts,Glenmorangie,,$10
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,"Brandies, Cognacs",Martell Cordon Bleu,,$20
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,"Brandies, Cognacs",Hennessey VS,,$10
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,"Brandies, Cognacs",Remy Martin VSOP,,$10
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,"Brandies, Cognacs",Germain Robin Craft Method Brandy,,$12
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,"Brandies, Cognacs",Germain Robin Select Barrel XO,,$25
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,"Brandies, Cognacs",Courvoisier VSOP,,$14
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tuesdays To Go Menu,“Order from our ‘Tuesdays to Go’ menu and receive complete dinners that are ready to eat as soon as you get home.”,,$.
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tuesdays To Go Menu,"Dinner for Two,               Dinner for Four, $75",,$39
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tuesdays To Go Menu,"Order online at wishingwellrestaurant.com,",,$.
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tuesdays To Go Menu,Or 518.584.7640,,$518.584.7640
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tuesdays To Go Menu,Tuesdays To Go Menu,,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tuesdays To Go Menu,"January 6thCauliflower SoupSliced Roasted Pork Loin, Apple chutney, potato & vegetableFlourless Chocolate Torte",,$6
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tuesdays To Go Menu,"January 13thMixed Field Greens, carrot, cucumber, red onion, red wine vinaigretteChicken Breast stuffed with spinach and roasted red pepper, potato and vegetableBerry Short Cake",,$13
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tuesdays To Go Menu,"January 20thPotato Bacon Leek SoupPenne Pasta, sausage, broccoli, garlic herb oil, ParmesanChocolate Chip Skillet Cookie, butter pecan ice cream",,$20
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tuesdays To Go Menu,"January 27thCrispy Arancini, roasted red pepper coulisEggplant Parmesan Stacks, mozzarella, marinara, basilTiramisu",,$27
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Early Dining Menu,Early Dining Menu,,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Early Dining Menu,"45 per person, available Tuesday – Saturday, 4",00 p.m. – 5:30 p.m.,$45
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Early Dining Menu,First,,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Early Dining Menu,"Crispy Brussel Sprouts, apple, bacon, honey",,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Early Dining Menu,"Baby Gem Wedge Salad, apples, cranberries, almonds, poppy seed dressing, gf",,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Early Dining Menu,"Short Rib Ravioli, brown butter, shallots, thyme",,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Early Dining Menu,Second,,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Early Dining Menu,"Monkfish Medallions, mushrooms, wilted greens, gf",,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Early Dining Menu,"Filet Mignon Steak Frites, garlic butter, greens        gf",,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Early Dining Menu,"Butternut Squash Risotto, sage, feta, gf",,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Early Dining Menu,Third,,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Early Dining Menu,Raspberry Sorbet        gf,,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Early Dining Menu,Crème Brulee                 gf,,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Early Dining Menu,"Caramel Ice Cream Sundae, candied pecans, whipped cream",,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Happy Hour Menu,"Crabcake Slider, lemon chive aioli, greens, 11",,$11
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Happy Hour Menu,"WW Smashburger Slider, provolone, lettuce, house hot pickles, lettuce, onion, sauce, 9",,$9
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Happy Hour Menu,"Steamed Clams, garlic butter, white wine, crostini, 11",,$11
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Happy Hour Menu,"Sweet & Spicy Chicken Wings, celery, carrots, blue cheese, 9",,$9
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Happy Hour Menu,"Fresh Duxbury Oysterson the ½ shell, 2 each",,$2
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Happy Hour Menu,"Pistachio Crusted Flash Fried Calamari, vinegar peppers, 10",,$10
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Happy Hour Menu,"Shrimp Cocktail, lemon & cocktail sauce, 3 each",,$3
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Happy Hour Menu,"Side of Fries, 5",,$5
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tavern Menu,"Seafood for Two, 4 Jumbo Shrimp, 4 Littleneck Clams, 4 Duxbury Oysters, Maryland Colossal Crab, House Pickles, 3 Sauces, 49",,$4
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tavern Menu,"Caesar Salad, white anchovies, 11Add chicken 14, or salmon 15",,$11
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tavern Menu,"Warm Baked Brie, honey, toasted hazelnuts, fig jam, toast points, 17",,$17
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tavern Menu,"WW 8 oz. Smashburger, provolone, lettuce, house hot pickles, onion, sauce, 25",,$8
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tavern Menu,"Hand Cut Saratoga Potato Chips, french onion dip, 10",,$10
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tavern Menu,"Side of Fries, 5",,$5
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tavern Menu,"Honey Sriracha Chicken Wings, blue cheese, 19",,$19
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tavern Menu,"Steak Frites, filet mignon, herb butter, frites, greens, 22",,$22
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tavern Menu,"Gruyere Lobster Mac and Cheese, 24",,$24
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Tavern Menu,"Chicken Milanese, linguine, tomato, arugula, red onion, lemon, 21",,$21
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Featured Cocktails,"Happy Hour Featured Cocktails, 8",,$8
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Featured Cocktails,"CosmopolitanAbsolut Citron, Cointreau, lime, cranberry",,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Featured Cocktails,"Classic MargaritaEspolon Blanco Tequila, Cointreau, fresh lime, agave",,
Wishing Well Restaurant,https://www.wishingwellrestaurant.com/,Featured Cocktails,"Kentucky SourBuffalo Trace Bourbon, fresh lemon, honey, luxardo cherry",,
